"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","time"
"88","During Victorian period, through the legitimation process, the working class woman was a sight of fascination  #psa14",FALSE,0,NA,2014-04-16 14:41:29,FALSE,NA,"456442258397466624",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:41:29
"89","The Crimson Petal and the White is now being analysed by @bevskeggs #psa14",FALSE,0,NA,2014-04-16 14:40:20,FALSE,NA,"456441969590697984",NA,"web","PolStudiesAssoc",1,FALSE,FALSE,NA,NA,2014-04-16 14:40:20
"90","Prof Bev Skeggs connecting Bacon's theory of monstrosity to Benefits Street. Not to be missed!#psa14",FALSE,0,NA,2014-04-16 14:39:57,FALSE,NA,"456441872727019522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngeliaWilson89",1,FALSE,FALSE,NA,NA,2014-04-16 14:39:57
"91","BS: Engels ""a race wholly apart"" 19th century monstrosity and racism #psa14",FALSE,0,NA,2014-04-16 14:37:57,FALSE,NA,"456441368395538432",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:37:57
"92","BS making comparisons to vagabonds in the 1500s to the people of Benefits Street in modern day #psa14 now it's the media who brandish",FALSE,0,NA,2014-04-16 14:36:40,FALSE,NA,"456441047925915648",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:36:40
"93","BS: Has segued there quite nicely to the theory of monstrosity #psa14",FALSE,0,NA,2014-04-16 14:35:35,FALSE,NA,"456440775526875136",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:35:35
"94","BS: most interested in the value of the person to the nation #psa14; relationship between state and capital",FALSE,0,NA,2014-04-16 14:34:38,FALSE,NA,"456440535054417921",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:34:38
"95","Our speaker @bevskeggs is now at the podium #psa14",FALSE,0,NA,2014-04-16 14:33:06,FALSE,NA,"456440149249777665",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:33:06
"96",".@AngeliaWilson89 now introducing @bevskeggs - she recommends you read not some but all of her books! #psa14",FALSE,0,NA,2014-04-16 14:32:35,FALSE,NA,"456440020044230657",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:32:35
"97",".@AngeliaWilson89 opens the final plenary by congratulating the audience for making it to the end of #psa14",FALSE,0,NA,2014-04-16 14:31:24,FALSE,NA,"456439720906850304",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-16 14:31:24
"98","RT @PolStudiesAssoc: Delegates of #psa14: get yourselves to the Trafford Rm for our closing plenary with speaker @bevskeggs who is talking …",FALSE,0,NA,2014-04-16 14:30:11,FALSE,NA,"456439413619572736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToniHaastrup",1,TRUE,FALSE,NA,NA,2014-04-16 14:30:11
"99","Delegates of #psa14: get yourselves to the Trafford Rm for our closing plenary with speaker @bevskeggs who is talking gender, class + race",FALSE,1,NA,2014-04-16 14:29:42,FALSE,NA,"456439291908861953",NA,"web","PolStudiesAssoc",1,FALSE,FALSE,NA,NA,2014-04-16 14:29:42
"100","RT @jmrphy: Who are the most influential tweeters at #psa14? Mostly journals! @PolStudiesAssoc @Rout_PoliticsIR @JournalPolitics http://t.c…",FALSE,0,NA,2014-04-16 14:25:45,FALSE,NA,"456438299805372416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dfarrell_ucd",6,TRUE,FALSE,NA,NA,2014-04-16 14:25:45
"101","RT @jmrphy: Who are the most influential tweeters at #psa14? Mostly journals! @PolStudiesAssoc @Rout_PoliticsIR @JournalPolitics http://t.c…",FALSE,0,NA,2014-04-16 14:23:30,FALSE,NA,"456437732617633792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoodwinMJ",6,TRUE,FALSE,NA,NA,2014-04-16 14:23:30
"102","RT @Localopolis: Now coming up to the SIXTH presentation for this local politics panel.  Hope the rep from Guinness BOR is here to validate…",FALSE,0,NA,2014-04-16 14:15:30,FALSE,NA,"456435718491865089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janicemorphet",1,TRUE,FALSE,NA,NA,2014-04-16 14:15:30
"103","RT @InternatlTheory: @InternatlTheory editor Christian Reus-Smit features in this @EIAJournal roundtable on int'l Rule of Law #RoL http://t…",FALSE,0,NA,2014-04-16 14:15:12,FALSE,NA,"456435643879804928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EIAJournal",1,TRUE,FALSE,NA,NA,2014-04-16 14:15:12
"104","RT @Thomoli: .@ProfCopusLG asks 'can there be a theory of local representation?' #psa14 http://t.co/i23kKhKSm4",FALSE,0,NA,2014-04-16 14:14:35,FALSE,NA,"456435488698937344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janicemorphet",1,TRUE,FALSE,NA,NA,2014-04-16 14:14:35
"105","RT @AndrewMcCaldon: @JPLudley: Why not scrap election deposits for under 24s to encourage parties to have more young people standing? #psa14",FALSE,0,NA,2014-04-16 14:13:15,FALSE,NA,"456435155524014080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JPLudley",1,TRUE,FALSE,NA,NA,2014-04-16 14:13:15
"106","RT @GoodwinMJ: Big thanks to @PolStudiesAssoc, @AngeliaWilson89 &amp; Politics at Manchester for hosting a great #psa14 conference",FALSE,0,NA,2014-04-16 14:12:35,FALSE,NA,"456434985139204096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",3,TRUE,FALSE,NA,NA,2014-04-16 14:12:35
"107","RT @PSAyoungpol: Ian Wybron @Demos speaking about Generation Citizen #psa14 about importance of new media in engaging young in politics",FALSE,0,NA,2014-04-16 14:11:04,FALSE,NA,"456434602966384640",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Demos",2,TRUE,FALSE,NA,NA,2014-04-16 14:11:04
"108","Big thanks to @PolStudiesAssoc, @AngeliaWilson89 &amp; Politics at Manchester for hosting a great #psa14 conference",FALSE,3,NA,2014-04-16 14:09:17,FALSE,NA,"456434155157725184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoodwinMJ",3,FALSE,FALSE,NA,NA,2014-04-16 14:09:17
"109","#PSA14 if you have not tried #Wax yet please do it's Greattttttttttttttttttttttttttttttttttttttttt- #TonytheTigerVoice",FALSE,0,NA,2014-04-16 14:07:45,FALSE,NA,"456433768748679168",NA,"web","ollasigns",0,FALSE,FALSE,NA,NA,2014-04-16 14:07:45
"110","Excellent chairing from @Sonia_Bu. Six papers AND a debate #psa14",FALSE,0,NA,2014-04-16 14:07:05,FALSE,NA,"456433600703901696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",0,FALSE,FALSE,NA,NA,2014-04-16 14:07:05
"111","“@Localopolis: Have just introduced the term 'lego of representation' (copyright) #psa14” &lt;-- good conception #Atoms or #buildingblocks",FALSE,0,"Localopolis",2014-04-16 14:04:42,FALSE,"456432502068879360","456433002793279489","148873455","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",0,FALSE,FALSE,"-2.24452532","53.47783051",2014-04-16 14:04:42
"112","RT @Thomoli: Calls for a structured broken down operationalisation of situated Cllr roles appreciating context, adaptation and change over …",FALSE,0,NA,2014-04-16 14:03:03,FALSE,NA,"456432585980538880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",1,TRUE,FALSE,NA,NA,2014-04-16 14:03:03
"113","Have just introduced the term 'lego of representation' (copyright) #psa14",FALSE,0,NA,2014-04-16 14:02:43,FALSE,NA,"456432502068879360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",0,FALSE,FALSE,NA,NA,2014-04-16 14:02:43
"114","Calls for a structured broken down operationalisation of situated Cllr roles appreciating context, adaptation and change over time #psa14",FALSE,0,NA,2014-04-16 14:02:15,FALSE,NA,"456432384162799616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",1,FALSE,FALSE,"-2.24452532","53.47783051",2014-04-16 14:02:15
"115","@HarperPerennial Yes please! #Eels #TheMotelLife #freebooks #psa14",FALSE,0,"HarperPerennial",2014-04-16 14:00:09,FALSE,"456431203454042112","456431856032817152","20005684","web","JunkyardBrian",0,FALSE,FALSE,NA,NA,2014-04-16 14:00:09
"116","RT @shephard_mark: At launch of #psa14 beyond ycc young people &amp; politics. Some great policy ideas to increase participation:) http://t.co/…",FALSE,0,NA,2014-04-16 13:48:43,FALSE,NA,"456428977843077120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","foxandbhut",2,TRUE,FALSE,NA,NA,2014-04-16 13:48:43
"117","Jim Chandler asking whether councillors may be less rebellious because they are paid? #psa14",FALSE,0,NA,2014-04-16 13:46:48,FALSE,NA,"456428498270556160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",0,FALSE,FALSE,NA,NA,2014-04-16 13:46:48
"118","RT @WBPolitics: @PolStudiesAssoc Do you teach? See the #Politics Learning and Teaching Virtual issue http://t.co/NYhNOiyeMJ #PSA14",FALSE,0,NA,2014-04-16 13:46:35,FALSE,NA,"456428442943123456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soulcakeduck1",4,TRUE,FALSE,NA,NA,2014-04-16 13:46:35
"119","RT @youth_pol_unit: At the launch of 'Beyond the Youth Citizenship Commission': a report on youth and politics edited by @andymycock and @J…",FALSE,0,NA,2014-04-16 13:45:02,FALSE,NA,"456428051338117120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shephard_mark",2,TRUE,FALSE,NA,NA,2014-04-16 13:45:02
"120","RT @AndrewMcCaldon: Prof Gerry Stoker: Young people don't just need the vote, but also the ability to effect the political agenda @PSAyoung…",FALSE,0,NA,2014-04-16 13:44:49,FALSE,NA,"456427996443066368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shephard_mark",2,TRUE,FALSE,NA,NA,2014-04-16 13:44:49
"121","RT @PolStudiesAssoc: Our straw poll on lowering the voting age to 16 with a largely younger audience came out 50:50 #psa14",FALSE,0,NA,2014-04-16 13:43:58,FALSE,NA,"456427785574432768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shephard_mark",4,TRUE,FALSE,NA,NA,2014-04-16 13:43:58
"122",".@ProfCopusLG exploring logic of tensions between descriptive, microcosmic and substantive representation #psa14",FALSE,0,NA,2014-04-16 13:43:10,FALSE,NA,"456427581248905217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",0,FALSE,FALSE,"-2.24427879","53.4776913",2014-04-16 13:43:10
"123","#psa14 @CairneyPaul pleased to be number one. Good times:) http://t.co/tjMO7IhQ6A",FALSE,0,NA,2014-04-16 13:42:39,FALSE,NA,"456427452085313536",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","shephard_mark",0,FALSE,FALSE,NA,NA,2014-04-16 13:42:39
"124","Our straw poll on lowering the voting age to 16 with a largely younger audience came out 50:50 #psa14",FALSE,0,NA,2014-04-16 13:42:19,FALSE,NA,"456427369465917440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PolStudiesAssoc",4,FALSE,FALSE,NA,NA,2014-04-16 13:42:19
"125","RT @Localopolis: Six presentations in a panel? Yes local government is more efficient! #psa14",FALSE,0,NA,2014-04-16 13:38:30,FALSE,NA,"456426410416939008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RussGlennon",1,TRUE,FALSE,NA,NA,2014-04-16 13:38:30
"126","Six presentations in a panel? Yes local government is more efficient! #psa14",FALSE,1,NA,2014-04-16 13:37:43,FALSE,NA,"456426213095899136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",1,FALSE,FALSE,NA,NA,2014-04-16 13:37:43
"127","RT @PolStudiesAssoc: GS:""the older you get, the more annoyed with politics you get"" shows the research. The optimism is with young people #…",FALSE,0,NA,2014-04-16 13:37:10,FALSE,NA,"456426071265509376",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","oldsmith",3,TRUE,FALSE,NA,NA,2014-04-16 13:37:10
"128",".@ProfCopusLG asking if we even have a theory of local representation? #psa14",FALSE,0,NA,2014-04-16 13:36:33,FALSE,NA,"456425918735876096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",0,FALSE,FALSE,NA,NA,2014-04-16 13:36:33
"129",".@ProfCopusLG asks 'can there be a theory of local representation?' #psa14 http://t.co/i23kKhKSm4",FALSE,0,NA,2014-04-16 13:36:01,FALSE,NA,"456425783968677888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",1,FALSE,FALSE,"-2.24436964","53.47755667",2014-04-16 13:36:01
"130","RT @RosWade1: #psa14 
Excellent panel on shale gas - standing room only!
Thanks to speakers and Environment Pols specialist group",FALSE,0,NA,2014-04-16 13:34:36,FALSE,NA,"456425428589498368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HollinsMargaret",2,TRUE,FALSE,NA,NA,2014-04-16 13:34:36
"131","RT @Localopolis: .@Thomoli talking about how councillors create new roles in new contexts #psa14",FALSE,0,NA,2014-04-16 13:34:09,FALSE,NA,"456425313228959744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",1,TRUE,FALSE,NA,NA,2014-04-16 13:34:09
"132","@JPLudley: Why not scrap election deposits for under 24s to encourage parties to have more young people standing? #psa14",FALSE,0,"JPLudley",2014-04-16 13:33:42,FALSE,NA,"456425199978958849","320114390","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewMcCaldon",1,FALSE,FALSE,"-2.24408089","53.47757036",2014-04-16 13:33:42
"133","RT @Localopolis: .@Thomoli analysis of councillor roles needs to be temporal as well as contextual #psa14",FALSE,0,NA,2014-04-16 13:33:26,FALSE,NA,"456425133641449475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",1,TRUE,FALSE,NA,NA,2014-04-16 13:33:26
"134","RT @RosWade1: #PSA14
Great venue for the PSA Conference at the Midland hotel.
Full of Rebels and Radicals so keeping up the Manchester trad…",FALSE,0,NA,2014-04-16 13:31:50,FALSE,NA,"456424730934149120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HollinsMargaret",2,TRUE,FALSE,NA,NA,2014-04-16 13:31:50
"135",".@Thomoli analysis of councillor roles needs to be temporal as well as contextual #psa14",FALSE,0,NA,2014-04-16 13:28:58,FALSE,NA,"456424008506822658",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",1,FALSE,FALSE,NA,NA,2014-04-16 13:28:58
"136","RT @AndrewMcCaldon: @JonTonge: Greater political literacy needed amongst young people in Britain @livuniHSS @PSAyoungpol #psa14",FALSE,0,NA,2014-04-16 13:26:19,FALSE,NA,"456423340870078465",NA,"web","livuniHSS",3,TRUE,FALSE,NA,NA,2014-04-16 13:26:19
"137","#psa14 highlights: seeing @MalcH @CairneyPaul @Woodpoliticshef + meeting new ppl &amp; attending French politics panel today #polsci #phdchat",FALSE,1,NA,2014-04-16 13:26:06,FALSE,NA,"456423287833501696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilyStDenny",0,FALSE,FALSE,NA,NA,2014-04-16 13:26:06
"138","RT @NatAguileraSAGE: A very interesting set of papers on abortion &amp; same-sex marriage from Jennifer Thomson @fran_amery @DrLizJEvans @PSAWo…",FALSE,0,NA,2014-04-16 13:24:12,FALSE,NA,"456422810068725760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","profsarahchilds",2,TRUE,FALSE,NA,NA,2014-04-16 13:24:12
"139",".@Thomoli talking about how councillors create new roles in new contexts #psa14",FALSE,0,NA,2014-04-16 13:24:02,FALSE,NA,"456422766690848770",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Localopolis",1,FALSE,FALSE,NA,NA,2014-04-16 13:24:02
"140","At launch of #psa14 beyond ycc young people &amp; politics. Some great policy ideas to increase participation:) http://t.co/vqrdaGDIZR",FALSE,0,NA,2014-04-16 13:22:01,FALSE,NA,"456422258538340352",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","shephard_mark",2,FALSE,FALSE,NA,NA,2014-04-16 13:22:01
"141","#psa14
On way home from PSA conference. Great discussions at the Environment Politics group which already has over 80 members. On and up!",FALSE,0,NA,2014-04-16 13:19:03,FALSE,NA,"456421513088860160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RosWade1",0,FALSE,FALSE,NA,NA,2014-04-16 13:19:03
"142","Woo hoo! First mention of Bourdieu I've come across so far at #psa14 - this tweet should have preceded last one about gardening paper.",FALSE,0,NA,2014-04-16 13:17:22,FALSE,NA,"456421088545615872",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","JoanneKnowlesUK",0,FALSE,FALSE,NA,NA,2014-04-16 13:17:22
"143","RT @JoanneKnowlesUK: Also v int to see @ariadne_syd evidence of young people engaging w/the politics of choice. I see this anecdotally but …",FALSE,0,NA,2014-04-16 13:16:35,FALSE,NA,"456420892977790976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","catrionaelder",2,TRUE,FALSE,NA,NA,2014-04-16 13:16:35
"144",".@Localopolis making a strong case for the need for a greater appreciation of context via situated case studies on councillor roles #psa14",FALSE,0,NA,2014-04-16 13:14:51,FALSE,NA,"456420457806196736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",0,FALSE,FALSE,"-2.24463538","53.47770394",2014-04-16 13:14:51
"145","RT @NatAguileraSAGE: A very interesting set of papers on abortion &amp; same-sex marriage from Jennifer Thomson @fran_amery @DrLizJEvans @PSAWo…",FALSE,0,NA,2014-04-16 13:14:13,FALSE,NA,"456420296476852224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSAWomenPol",2,TRUE,FALSE,NA,NA,2014-04-16 13:14:13
"146",".@Localopolis presenting paper in #localpolitics panel on the representative behaviours of councillors #psa14 http://t.co/7KAVkz4k18",FALSE,0,NA,2014-04-16 13:13:02,FALSE,NA,"456419998404472832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",0,FALSE,FALSE,"-2.24471234","53.47763553",2014-04-16 13:13:02
"147","RT @AndrewMcCaldon: @JonTonge: Ridiculous that young people are debarred from studying politics until A-Level. Needs to be opportunity to s…",FALSE,0,NA,2014-04-16 13:10:32,FALSE,NA,"456419371162689536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngeliaWilson89",2,TRUE,FALSE,NA,NA,2014-04-16 13:10:32
"148","RT @AndrewMcCaldon: @JonTonge: Ridiculous that young people are debarred from studying politics until A-Level. Needs to be opportunity to s…",FALSE,0,NA,2014-04-16 13:10:22,FALSE,NA,"456419328598867969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonTonge",2,TRUE,FALSE,NA,NA,2014-04-16 13:10:22
